numMazes: 100
mazeSize: 10
Maze1
1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
2,1,1,1,0,0,1,0,1,0
1,0,1,1,0,0,1,0,1,0
1,0,1,1,0,0,1,0,1,0
1,0,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1
Maze12
1,0,0,1,1,1,1,1,0,0
1,0,0,1,1,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1
1,0,0,1,1,1,0,2,0,0
1,0,1,1,1,1,1,1,1,1
1,0,1,1,1,1,0,0,0,0
1,1,1,1,1,1,1,0,0,0
1,1,1,1,0,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0
1,1,1,1,1,1,1,0,0,0
Maze13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1,1,1
0,0,0,0,1,1,0,0,0,0
1,1,1,1,1,1,0,0,0,0
1,0,1,0,1,1,0,0,0,0
1,0,1,0,1,1,1,1,0,0
1,0,1,0,1,1,0,1,0,0
1,0,1,1,1,1,1,1,1,1
1,0,0,0,1,1,0,1,0,0
2,1,1,1,1,1,1,1,1,1
Maze14
0,1,1,1,1,1,1,1,1,1
0,1,0,1,0,0,0,1,0,1
0,1,1,1,1,0,0,1,0,1
1,1,1,1,1,0,0,1,0,1
1,1,0,1,1,1,1,1,1,1
1,1,0,1,1,0,0,1,0,1
1,1,0,1,1,1,1,1,0,0
2,1,0,1,0,0,0,1,0,0
0,1,0,1,1,1,1,1,1,1
0,1,0,1,0,0,0,1,0,0
Maze15
0,1,1,1,1,1,1,1,1,1
0,1,1,1,2,1,1,1,0,0
0,1,0,1,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0
0,1,1,1,1,1,1,1,0,0
0,1,0,1,0,1,1,0,0,0
0,0,0,1,0,1,1,0,0,0
0,0,0,1,1,1,1,0,0,0
1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,0,0,0,0
Maze16
0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1
1,0,1,0,1,0,0,1,0,0
0,0,1,0,1,0,0,1,0,0
0,0,1,0,2,0,0,1,0,0
0,0,1,0,1,0,0,1,0,0
0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,1,1,1,1,1
Maze17
1,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1
1,0,0,1,0,0,2,1,0,1
1,0,0,1,0,0,1,1,0,1
1,0,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1
1,0,1,0,0,0,1,0,0,1
0,0,1,0,0,0,1,0,0,1
0,0,1,1,1,1,1,1,1,1
Maze18
0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,1,1,1,1,1,0,0
1,0,1,0,0,0,1,1,0,0
1,1,1,1,1,1,1,1,1,0
1,0,1,0,0,1,1,1,1,0
1,1,1,2,1,1,1,1,1,1
0,0,1,0,0,0,1,0,1,0
0,0,1,1,1,1,1,1,1,1
Maze19
0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,0,0,1,0,1,1,0,0,0
1,0,0,1,0,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,0,1,0,0,0
1,1,1,1,1,1,1,1,2,1
1,1,0,1,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,0
1,0,0,0,0,0,1,0,0,0
Maze20
0,0,1,0,0,1,1,1,2,0
0,0,1,1,1,1,0,0,0,0
0,0,1,1,0,0,0,1,0,0
0,0,1,1,0,0,0,1,1,1
0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1
1,0,0,1,0,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0
1,1,1,1,1,1,0,0,0,0
Maze21
1,1,1,1,1,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0
1,1,0,1,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,1,0,0,0,0
1,1,0,1,0,1,0,0,0,0
1,1,0,1,1,1,1,2,0,0
0,1,1,1,1,1,1,1,1,1
Maze22
1,1,1,1,1,1,1,0,0,0
1,0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,0,0,0,0,1
1,0,1,1,1,1,2,1,1,1
1,0,1,1,1,0,0,0,0,1
1,0,1,1,1,0,0,0,0,1
1,1,1,1,1,1,1,0,0,1
1,0,1,0,1,0,1,0,0,1
1,0,1,1,1,1,1,1,1,1
Maze23
1,1,1,1,1,1,1,1,1,0
1,1,0,0,0,0,0,0,1,0
1,1,0,0,0,1,0,0,1,0
1,1,0,0,0,1,1,1,1,0
1,1,0,0,0,1,2,1,1,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0
Maze24
1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,0,0,1,0
1,0,1,1,1,1,1,1,1,1
1,0,1,0,0,1,1,0,1,0
1,0,1,0,0,1,1,1,1,2
1,0,1,0,0,1,1,0,1,0
1,1,1,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,0,0
Maze25
1,1,1,1,1,1,1,0,1,1
1,0,1,1,1,1,1,1,1,1
1,0,1,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,2
1,1,1,0,0,0,0,0,1,1
1,1,1,0,0,1,1,1,1,1
1,1,1,1,1,1,1,0,1,0
0,1,1,0,0,0,1,0,1,0
0,1,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,0
Maze26
1,1,1,1,1,1,1,0,0,0
1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,0,0
1,0,1,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1,0,0
1,0,1,1,1,0,0,1,0,0
2,1,1,1,1,1,1,1,1,1
1,0,1,1,1,1,1,1,0,0
Maze27
0,1,1,1,1,1,1,1,0,0
0,1,1,0,0,0,0,1,0,0
0,1,0,1,1,1,1,1,1,1
0,1,0,1,0,1,0,1,0,0
0,1,1,1,1,1,1,1,1,1
0,1,0,1,0,1,0,1,0,0
0,1,0,1,0,1,0,1,0,0
0,1,0,1,0,1,0,1,0,0
0,1,1,1,1,1,1,1,1,0
0,0,0,1,0,2,0,0,0,0
Maze28
0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0
1,0,0,1,0,1,1,0,1,0
1,0,0,1,0,1,1,1,1,2
1,1,1,1,1,1,1,0,1,0
1,1,0,1,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,0
1,1,0,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,0
Maze29
1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,1,0,0,1,0
1,0,0,0,0,1,0,0,1,0
1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,1,0,0,1,0
1,1,0,1,0,1,0,0,1,0
1,1,0,1,0,1,0,0,1,0
0,1,0,1,0,1,0,0,1,0
0,1,0,1,0,1,2,0,1,0
0,1,1,1,1,1,1,1,1,1
Maze30
0,0,1,1,1,1,1,1,1,1
0,0,2,0,0,0,1,0,0,0
0,0,1,0,0,0,1,0,0,0
0,0,1,1,1,1,1,1,1,0
0,0,1,0,0,0,1,1,1,0
0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,1,0
0,0,0,0,0,0,1,0,1,0
0,0,1,0,0,0,1,1,1,0
0,0,1,1,1,1,1,0,0,0
Maze31
1,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0
2,0,1,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0
1,0,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
Maze32
0,0,0,0,0,0,1,1,1,1
0,0,1,1,1,1,1,1,0,0
0,1,1,1,2,1,1,1,1,0
1,1,1,0,1,0,0,1,1,0
1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,0,0,1,1,0
1,0,1,1,1,1,1,1,1,0
1,0,0,1,0,0,0,0,1,0
1,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0
Maze33
1,1,1,2,1,1,1,0,0,0
1,0,0,1,0,0,1,1,1,0
1,0,0,1,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,0
1,0,0,1,0,1,1,0,0,0
1,0,0,1,0,1,1,0,0,0
1,1,1,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0,0,0
Maze34
0,1,1,1,1,1,1,1,0,0
0,1,0,0,0,1,0,0,0,0
0,2,0,0,0,1,0,0,0,0
0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,1,1,1,0
0,0,1,1,1,1,1,1,1,0
0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0
Maze35
0,1,1,1,1,1,1,0,0,0
0,1,0,0,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,1,0
1,1,0,1,1,1,0,1,0,0
1,1,0,1,1,1,0,1,0,0
1,1,1,1,1,2,1,1,0,0
1,1,0,1,1,0,0,1,0,0
1,1,0,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,0,0
Maze36
0,1,1,1,1,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,1
1,1,0,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1
1,1,1,0,0,0,0,0,0,1
1,1,1,0,0,0,1,1,1,2
1,1,1,1,1,1,1,1,1,1
Maze37
0,2,0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,1
0,1,0,1,1,0,1,0,1,0
0,1,0,1,1,0,1,1,1,0
0,1,0,1,1,0,1,0,1,0
0,1,1,1,1,1,1,1,1,0
0,1,0,1,1,1,1,1,1,0
0,1,0,1,1,1,0,0,0,0
0,1,0,1,1,1,1,0,0,0
0,1,0,0,1,0,0,0,0,0
Maze38
1,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0
1,1,1,2,1,1,1,1,1,1
1,0,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1
1,0,0,0,1,0,1,0,0,0
1,0,0,0,1,1,1,1,1,1
1,0,0,0,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1
1,0,0,0,1,1,1,1,0,0
Maze39
0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1
0,1,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,0
0,1,1,1,1,0,1,0,0,0
0,1,0,1,1,1,1,1,1,1
0,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,2,0,0
Maze40
1,0,0,0,0,1,1,0,0,0
1,0,1,0,0,1,1,1,1,1
1,0,1,0,0,1,1,0,0,0
1,0,1,1,1,1,1,1,1,0
1,1,0,0,0,1,1,0,1,0
1,1,0,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,0
1,1,1,2,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,0,0
Maze41
0,1,1,1,1,1,1,1,1,1
1,1,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,1,0,1,1,1
1,1,1,1,1,1,0,1,1,1
1,1,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,2,1
Maze42
0,0,0,1,1,1,1,0,0,0
0,0,0,1,0,0,1,0,0,0
0,0,0,1,0,1,1,0,0,0
0,0,0,1,0,1,1,1,1,0
1,0,0,1,0,1,1,0,0,0
1,0,0,1,1,1,1,1,1,2
1,0,0,1,1,1,1,0,0,0
1,1,1,1,1,1,1,1,1,0
1,0,0,1,0,1,1,0,0,0
1,1,1,1,1,1,1,0,0,0
Maze43
1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,1,1,1,1,1
1,0,0,0,1,1,0,0,0,1
1,0,0,0,1,1,0,0,0,1
1,0,0,0,1,1,0,0,0,1
1,0,0,0,1,1,1,1,1,1
1,0,0,0,1,1,1,0,0,0
1,0,1,0,2,1,1,1,0,0
1,0,1,0,0,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0
Maze44
1,1,1,1,1,1,1,1,0,0
1,1,1,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,2
1,1,0,1,1,0,0,1,0,0
1,1,0,1,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1
0,1,0,1,0,0,0,1,0,0
0,0,0,1,1,1,1,1,1,1
Maze45
1,1,1,1,1,1,0,0,0,0
1,0,0,1,1,1,1,1,1,1
1,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1
1,0,0,1,0,1,0,1,0,0
0,0,0,1,1,2,1,1,1,0
0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0
1,1,1,1,1,1,1,0,0,0
Maze46
0,0,0,1,1,1,0,0,0,0
1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,0,0,1,1,1,1,1,0,0
1,0,0,1,1,1,2,0,0,0
0,1,1,1,1,1,1,1,1,1
0,1,0,1,1,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0
0,1,0,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0
Maze47
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
0,1,0,1,1,1,1,1,1,1
0,1,0,2,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
0,1,0,1,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0
Maze48
0,1,1,1,1,1,1,1,1,1
0,1,0,0,0,0,0,1,1,0
0,1,0,0,0,0,0,1,1,0
0,1,0,0,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,0,1,0,1,0
1,1,0,0,1,0,1,0,1,0
1,1,0,0,1,0,1,0,2,0
1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,0
Maze49
0,0,0,0,0,1,1,1,1,1
0,0,0,1,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,0
1,0,0,1,1,1,1,1,1,1
1,0,0,1,0,1,1,0,0,0
1,0,0,1,0,1,1,0,0,0
1,1,1,2,1,1,1,1,1,1
0,0,0,1,0,1,0,0,0,1
0,0,0,1,1,1,1,1,1,1
0,0,0,1,0,0,0,0,0,0
Maze50
1,1,1,1,1,1,1,1,0,0
1,1,0,0,0,1,0,1,0,0
1,1,0,0,0,1,0,1,0,0
1,1,1,1,1,1,2,1,0,0
1,1,1,1,1,1,1,1,1,0
1,1,1,1,0,1,0,1,0,0
1,1,1,1,0,1,1,1,1,0
1,1,1,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,0
Maze51
1,1,1,1,1,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,1,0,0,0,0
1,0,1,1,1,1,1,1,1,1
1,0,1,1,0,1,0,1,0,1
1,0,1,1,0,1,0,1,0,1
1,0,1,1,0,1,1,2,1,1
1,0,1,1,0,0,0,0,0,1
1,0,1,1,0,0,0,0,0,1
0,0,1,1,1,1,1,1,1,1
Maze52
1,1,1,1,1,1,1,0,0,0
1,0,0,0,1,1,0,0,1,1
1,1,1,1,1,1,1,1,1,1
1,0,1,0,1,1,1,0,1,1
1,0,1,0,1,1,1,0,1,1
1,0,1,0,1,1,1,1,1,2
1,0,1,0,0,1,1,0,1,1
1,0,1,0,0,0,1,0,1,1
1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,1,1,1,1
Maze53
1,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,1
1,1,1,1,0,0,0,0,0,1
1,1,1,1,0,0,0,0,0,1
2,0,1,1,0,0,0,0,0,1
1,1,1,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
Maze54
1,1,1,1,1,1,1,1,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,1,1,1,1,1,2,0
1,1,0,1,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1
0,1,0,1,0,0,1,0,0,1
0,1,0,1,0,0,1,0,0,1
0,0,0,1,0,0,1,1,1,1
0,0,0,1,1,1,1,1,1,0
Maze55
0,1,1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
1,1,1,0,1,1,1,1,1,0
1,1,1,1,1,2,1,0,0,0
1,1,1,0,0,1,1,0,0,0
1,1,1,0,0,1,1,0,0,0
1,1,1,0,0,1,1,0,0,0
1,1,1,0,0,1,1,0,0,0
1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,0,0
Maze56
0,0,0,1,1,1,1,2,0,0
0,1,0,1,0,1,1,1,1,0
1,1,0,1,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,0
1,1,0,1,0,1,0,0,0,0
1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1
1,0,0,1,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
Maze57
1,0,0,1,0,0,0,0,0,0
1,0,0,1,1,1,1,1,1,1
1,0,0,1,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,0,1,1,1,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0
1,0,1,0,1,0,0,0,0,0
1,0,1,1,1,1,1,1,1,2
1,0,1,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0
Maze58
1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,0,1,0,0,1
0,1,1,1,1,1,1,1,1,2
0,1,0,0,1,0,1,0,0,1
0,0,0,0,1,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,0
Maze59
0,1,0,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,0
1,2,1,1,1,1,1,1,1,0
1,0,0,1,1,1,0,0,1,0
1,0,0,1,1,1,1,1,1,1
1,0,0,0,1,1,0,1,1,0
1,0,0,0,1,1,1,1,1,1
1,0,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,0
Maze60
0,1,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,0
0,1,1,0,0,0,0,0,0,0
0,2,1,1,1,1,1,1,1,0
0,1,1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1
0,1,1,0,0,0,0,0,0,0
Maze61
0,1,0,0,0,0,0,0,0,0
0,1,0,1,1,1,1,1,1,0
0,1,0,1,0,0,0,1,0,0
0,1,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,2,1,0
0,1,1,1,0,0,0,0,1,0
0,1,1,1,1,1,1,0,1,0
Maze62
0,1,1,1,1,1,0,0,0,0
0,1,0,1,1,1,0,0,0,0
0,1,1,1,1,1,0,0,0,0
0,0,0,1,1,1,0,0,0,0
0,0,0,1,1,1,1,1,0,0
0,0,0,1,1,1,1,1,1,1
0,0,1,1,1,1,1,1,1,0
1,1,2,0,0,0,1,1,0,0
1,0,0,0,0,0,1,1,1,0
1,1,1,1,1,1,1,1,0,0
Maze63
0,1,1,1,1,1,1,1,1,1
0,1,0,1,1,0,0,0,0,0
0,1,0,1,1,1,1,1,0,0
0,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1
0,1,0,1,1,0,0,1,0,0
0,1,0,1,1,0,0,1,0,0
0,2,0,1,1,0,0,1,0,0
0,1,1,1,1,1,1,1,1,1
0,1,1,1,1,0,1,0,0,0
Maze64
0,0,1,1,1,1,1,1,1,1
1,0,1,0,0,0,0,0,1,0
2,1,1,1,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0
1,0,1,1,1,1,0,0,1,0
1,0,1,0,0,1,0,0,1,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1
Maze65
0,0,1,1,1,1,1,1,1,1
0,0,1,0,0,1,1,1,1,0
0,0,1,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,2,1,0,1,0
1,0,1,0,0,1,1,0,1,0
1,0,1,1,1,1,0,0,1,0
1,0,1,1,1,1,1,0,1,0
1,0,1,1,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1
Maze66
0,0,1,0,1,1,1,1,0,0
0,0,1,1,1,2,1,1,1,0
0,0,1,0,1,1,0,1,0,0
0,0,1,0,1,1,0,1,0,0
0,1,1,1,1,1,0,1,0,0
0,1,1,0,1,0,0,1,0,0
0,1,1,0,1,0,0,1,0,0
0,1,1,0,1,0,0,1,0,0
0,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,1,1,1,0
Maze67
1,1,1,1,1,1,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,1,0,0,0
1,1,1,0,1,1,1,1,2,0
1,1,1,0,1,0,0,0,0,0
1,1,1,1,1,1,1,1,0,0
1,1,1,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0
Maze68
1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0
1,1,1,2,1,1,1,1,1,1
1,1,0,1,0,1,0,0,1,0
1,1,1,1,1,1,1,0,1,0
1,1,0,1,0,1,0,0,1,0
1,0,0,1,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,0,0,0,0,0
Maze69
